200.525	79.758
206.432	81.732
208.903	82.307
210.803	82.648
218.024	84.136
226.761	85.729
229.798	86.18
238.898	87.057
244.78	87.841
251.787	88.14
261.256	88.537
268.266	88.955
274.516	89.26
282.848	89.548
288.523	89.5
297.982	89.422
307.446	89.581
311.992	89.781
321.451	89.702
325.996	89.902
335.455	89.824
342.271	90.005
351.73	89.926
358.167	90.111
367.626	90.032
377.085	89.953
388.441	90.096
397.9	90.017
