1.9074490374323032	1.0004472656991
1.9531220452599198	1.0004476284183
2.0007130455559095	1.0004480130911
2.0506812344211	1.0004484246442
2.103566125434335	1.0004488690745
2.158874933538215	1.0004493439316
2.2171707337821838	1.0004498558989
2.279121092520215	1.00045041322
2.3441895903403234	1.0004510136925
2.4135524125579075	1.0004516712586
2.4866463584656984	1.000452384167
2.5643058414291566	1.0004531645796
2.647537634702108	1.0004540278644
2.735749943360541	1.0004549738379
2.8306892108013635	1.0004560284268
2.931761348619052	1.0004571936391
3.0403184755541863	1.0004584950913
3.158028207669376	1.0004599661373
3.2843493359761515	1.0004616158487
3.4211972249751574	1.0004634882855
3.5709731403542544	1.0004656422063
3.7333389772086636	1.0004681046295
3.9124073030324933	1.0004709796105
4.108157303946312	1.0004743212134
4.324526942207872	1.0004782675095
4.566636737867392	1.0004830145996
4.835576732960207	1.0004887237236
5.138176022921662	1.0004957372035
5.48359962110127	1.0005045770599
5.8760278404312665	1.0005158241128
6.332185262160353	1.0005307566073
6.861327472778069	1.0005511392965
